,loss,accuracy,val_loss,val_accuracy
0,1.3348883390426636,0.4846077561378479,0.8392512202262878,0.6820987462997437
1,0.7484574317932129,0.7871565818786621,0.445738285779953,0.8441358208656311
2,0.46872958540916443,0.8589870929718018,0.3592160940170288,0.8688271641731262
3,0.35498249530792236,0.8940747976303101,0.32586872577667236,0.8819444179534912
4,0.2865397036075592,0.9099636077880859,0.2957477569580078,0.8966049551963806
5,0.2144397348165512,0.9328036904335022,0.2815481126308441,0.8981481194496155
6,0.1726468801498413,0.9490234851837158,0.26819664239883423,0.9012345671653748
7,0.13895489275455475,0.955974817276001,0.2620643675327301,0.904321014881134
8,0.11378982663154602,0.9668983817100525,0.25979071855545044,0.904321014881134
9,0.09470371156930923,0.9741807579994202,0.2625409662723541,0.9066358208656311
10,0.07134000211954117,0.9851042628288269,0.26227352023124695,0.9050925970077515
11,0.06486444175243378,0.9804700613021851,0.26185086369514465,0.9112654328346252
12,0.06123020872473717,0.9841112494468689,0.2675585448741913,0.9058641791343689
13,0.03935708478093147,0.9943727254867554,0.2690473794937134,0.908178985118866
14,0.03719743341207504,0.9930486679077148,0.27051323652267456,0.9058641791343689
