,loss,accuracy,val_loss,val_accuracy
0,0.45154574513435364,0.8283963203430176,0.5303325057029724,0.7865079641342163
1,0.14159055054187775,0.9492679834365845,0.19834136962890625,0.9142857193946838
2,0.09033121168613434,0.9669731259346008,0.19030189514160156,0.9238095283508301
3,0.05634447932243347,0.9839972853660583,0.16827060282230377,0.9293650984764099
4,0.03499842435121536,0.9918283820152283,0.13431316614151,0.9507936239242554
5,0.02526848204433918,0.99387127161026,0.13377387821674347,0.949999988079071
6,0.018939025700092316,0.9969356656074524,0.13845841586589813,0.9507936239242554
7,0.01570732332766056,0.9962546825408936,0.13785573840141296,0.9484127163887024
8,0.02079569548368454,0.993530809879303,0.13212254643440247,0.9539682269096375
9,0.01140693947672844,0.9965951442718506,0.14417965710163116,0.9515873193740845
10,0.010549708269536495,0.9962546825408936,0.1391020119190216,0.9539682269096375
11,0.008391475304961205,0.9986380934715271,0.12984609603881836,0.9571428298950195
12,0.007376920431852341,0.9982975721359253,0.17096063494682312,0.9484127163887024
13,0.008590787649154663,0.9976165890693665,0.1453409343957901,0.9555555582046509
14,0.008356461301445961,0.9976165890693665,0.14904935657978058,0.9539682269096375
