,loss,accuracy,val_loss,val_accuracy
0,0.46853363513946533,0.8733081817626953,162.46728515625,0.26102569699287415
1,0.049788132309913635,0.9866264462471008,0.6825332641601562,0.7733173966407776
2,0.027957914397120476,0.992219865322113,0.4625963270664215,0.8516710996627808
3,0.018891189247369766,0.9948439598083496,0.08333424478769302,0.9732068777084351
4,0.012728084810078144,0.9965242743492126,0.13602778315544128,0.957278311252594
5,0.010654767043888569,0.9972147941589355,0.1583845317363739,0.9450326561927795
6,0.008545678108930588,0.9976291060447693,0.0806492269039154,0.9743117690086365
7,0.007767544128000736,0.9978592991828918,0.06984002143144608,0.9773501753807068
8,0.005980552639812231,0.9983657002449036,0.056729067116975784,0.9829666018486023
9,0.0050444952212274075,0.9987339973449707,58.83464431762695,0.17742380499839783
10,0.00499629694968462,0.9985038042068481,0.08131784200668335,0.9747720956802368
11,0.004030738025903702,0.9989641904830933,0.012489328160881996,0.9965932965278625
12,0.0038194560911506414,0.9988951086997986,0.007027579937130213,0.9982506036758423
13,0.0035617134999483824,0.9991483092308044,0.45953914523124695,0.8568271994590759
14,0.0032124246936291456,0.9992403984069824,0.061995189636945724,0.9810330271720886
