,loss,accuracy,val_loss,val_accuracy
0,0.4717901349067688,0.8673234581947327,0.03487713634967804,0.9907006621360779
1,0.03707306459546089,0.9908617734909058,0.01514215674251318,0.9957646727561951
2,0.018382184207439423,0.99530428647995,0.011445784009993076,0.9966853857040405
3,0.01188710518181324,0.9973068833351135,0.009405925869941711,0.9974219799041748
4,0.008501200005412102,0.9982736110687256,0.007182888220995665,0.9977902770042419
5,0.006890446878969669,0.9983426928520203,0.007134580984711647,0.997606098651886
6,0.005523462779819965,0.9986419081687927,0.006781904958188534,0.9979743957519531
7,0.004335277713835239,0.9992173910140991,0.006386351305991411,0.9979743957519531
8,0.0036451113410294056,0.9992173910140991,0.005951046943664551,0.9987109899520874
9,0.003173229517415166,0.999378502368927,0.0058943405747413635,0.9985268115997314
10,0.002473338507115841,0.999562680721283,0.0053439014591276646,0.9982506036758423
11,0.002296965569257736,0.999562680721283,0.005216958466917276,0.9985268115997314
12,0.0020836920011788607,0.9996547102928162,0.005241964478045702,0.9984347820281982
13,0.001894216751679778,0.9997467994689941,0.004991957917809486,0.9987109899520874
14,0.0021161672193557024,0.9995856881141663,0.0051179747097194195,0.9986189007759094
