,loss,accuracy,val_loss,val_accuracy
0,0.2090383619070053,0.9410966038703918,0.010502167977392673,0.9975140690803528
1,0.01788138784468174,0.9951431751251221,0.006494172848761082,0.9982506036758423
2,0.009684924967586994,0.9973298907279968,0.005496993660926819,0.9987109899520874
3,0.005763681139796972,0.9985268115997314,0.004375192802399397,0.9991713762283325
4,0.004765515681356192,0.9987800121307373,0.003520936006680131,0.9992634057998657
5,0.00344649376347661,0.9991943836212158,0.0033658503089100122,0.9992634057998657
6,0.002579143736511469,0.9995396137237549,0.0048806206323206425,0.9987109899520874
7,0.0022654589265584946,0.9994935989379883,0.003267497755587101,0.9992634057998657
8,0.0018111126264557242,0.9996086955070496,0.0034903651103377342,0.9989871978759766
9,0.0014782483922317624,0.9996547102928162,0.003610034706071019,0.9992634057998657
10,0.0017128998879343271,0.9997007846832275,0.003478697035461664,0.9989871978759766
11,0.0012395044323056936,0.9997007846832275,0.003380982670933008,0.9991713762283325
12,0.0015594427241012454,0.999562680721283,0.004532186314463615,0.9989871978759766
13,0.0015781871043145657,0.9995396137237549,0.0036044325679540634,0.9989871978759766
14,0.0014921053079888225,0.9997007846832275,0.003711627097800374,0.9991713762283325
