,loss,accuracy,val_loss,val_accuracy
0,0.020735790953040123,0.9945023655891418,0.012472545728087425,0.9965999126434326
1,0.015488369390368462,0.995476245880127,0.007801484316587448,0.9978592395782471
2,0.009899388998746872,0.9971726536750793,0.007364736869931221,0.9977332949638367
3,0.006080225575715303,0.9988062381744385,0.00731925293803215,0.9981110692024231
4,0.005185775924474001,0.9987120032310486,0.006734396331012249,0.9981110692024231
5,0.0034683498088270426,0.9992460608482361,0.005723081529140472,0.9984888434410095
6,0.0035718479193747044,0.9991518259048462,0.005093843210488558,0.9984888434410095
7,0.0029174024239182472,0.9993717074394226,0.0048395260237157345,0.9986147880554199
8,0.0021985939238220453,0.9996544122695923,0.004514106549322605,0.9986147880554199
9,0.002559835324063897,0.9994345307350159,0.005074572749435902,0.9982370138168335
10,0.0016475277952849865,0.9997801184654236,0.004903062712401152,0.9982370138168335
11,0.0015964250778779387,0.9996544122695923,0.005021154414862394,0.9982370138168335
12,0.0016869230894371867,0.9997172951698303,0.00502158235758543,0.9982370138168335
13,0.0016641817055642605,0.9995601773262024,0.00472617382183671,0.9984888434410095
14,0.0015168730169534683,0.9997801184654236,0.004713495261967182,0.9984888434410095
